"SegID","split_fID","NHDPlID","WBA_P_I","StreamLeve","StreamOrde","StreamCalc","TotDASqKm","fac_cat","ele","bfh","dtf","fdep","PRISMppt30","PRISMtemp30","MAJOR1","UNIT_NAME","Reclass","dtb_cm","MUKEY","AREASYM","SPATIAL","MUSYM","taxordr","txprtsz","kwfact","ph1t12_","side_slope_1","side_slope_2","mean_slope","v_wid","vf_wid","v_vf_ratio","geom_len","CntLn_Len_m","ch_sinu","meanders","wavelength","mean_meander_length","v_ln_KM","rise_m","v_slope_precent","V_sinu"
"15001300120379_1",1143,15001300294575,NA,8,1,1,0.5744,0.3462,8077,0.239331901449627,0.957327605798509,8172.73276057985,1377.53466796875,17.2809581756592,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1130.87243652344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,22.0051,10.1869,16.096,548.211,39.1726549156997,0.0714554339765158,992.361429427124,888.842347714816,1.11646506489981,1,0.5,888.842347714816,0.992,33.06,3.331,1.116
"15001300120383_1",1144,15001300294576,NA,7,1,1,0.65689999,0.41509999,8746,0.248765421540879,0.995061686163517,8845.50616861635,1377.48168945312,17.2710952758789,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1102.33374023438,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.9406,8.502,11.7213,692.375,59.0938092402908,0.0853494265972786,634.31500501673,595.422701978709,1.06531881117192,2,1,297.711350989355,0.634,13.39,2.111,1.065
"15001300120417_1",528,15001300294577,NA,7,1,1,1.39730003,0.33800003,7725,0.238113082303108,0.952452329212433,7820.24523292124,1377.85571289062,17.2918090820312,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1097.14050292969,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.608,10.7914,9.6997,785.48,39.27349766587,0.049999360474958,858.598064032264,824.098175812747,1.04186380850254,1,0.5,824.098175812747,1.717,30.35,1.767,1.043
"15001300120417_1",529,15001300294577,NA,7,1,1,1.39730003,1.25800003,6450,0.315031491109803,1.26012596443921,6576.01259644392,1377.32360839844,17.3159370422363,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1033.0283203125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,12.1355,11.4178,11.77665,845.823,48.8361889644113,0.0577380716348589,858.598064032148,827.548252157169,1.0375202434348,2,1,413.774126078584,1.717,30.35,1.767,1.043
"15001300120419_1",530,15001300294584,NA,7,1,1,0.54510001,0.16330001,7227,0.20393557055563,0.815742282222519,7308.57422822225,1374.53991699219,17.3541507720947,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1148.80139160156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,20.6342,4.6616,12.6479,683.504,69.3342422945059,0.10143940971012,564.056603599005,536.973279393501,1.05043700542436,1,0.5,536.973279393501,1.128,17.43,1.545,1.081
"15001300120419_1",531,15001300294584,NA,7,1,1,0.54510001,0.47900001,6592,0.256468866389621,1.02587546555848,6694.58754655585,1375.13098144531,17.3493976593018,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1089.58752441406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.1965,13.8574,14.02695,306.954,38.5776970931167,0.125679082511115,564.056603599088,550.318613313853,1.0249637027585,2,1,275.159306656927,1.128,17.43,1.545,1.081
"15001300120452_1",1145,15001300294585,NA,6,1,1,0.49210001,0.33200001,7005,0.237206429030243,0.948825716120973,7099.8825716121,1372.60205078125,17.3680553436279,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1217.91796875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.5882,6.3196,9.9539,545.063,48.2582392729724,0.0885369934722635,932.3743291296,896.162184822633,1.04040802537783,1,0.5,896.162184822633,0.932,18.75,2.011,1.04
"15001300120454_1",1146,15001300294590,NA,7,1,1,0.14380001,0.10150001,8169,0.184292492656469,0.737169970625878,8242.71699706259,1372.89050292969,17.3484363555908,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1270.13146972656,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.4494,12.4923,10.97085,197.833,37.5838834828205,0.189977827171506,558.205678732363,545.964809681068,1.02242061912094,1,0.5,545.964809681068,0.558,15.8,2.83,1.022
"15001300120455_1",532,15001300294685,NA,6,1,1,0.5137,0.2535,6841,0.223960903066571,0.895843612266282,6930.58436122663,1381.80090332031,17.3057556152344,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1104.35180664062,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,12.7905,6.2135,9.502,592.756,29.0507246907874,0.0490095835230473,541.291130352821,515.574119683997,1.04988033667125,3,1.5,171.858039894666,1.083,30.27,2.796,1.033
"15001300120455_1",533,15001300294685,NA,6,1,1,0.5137,0.4664,6083,0.255016809180841,1.02006723672336,6185.00672367234,1380.73571777344,17.335470199585,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1104.35180664062,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,9.3003,0,4.65015,307.329,199.067756174764,0.647735020693667,541.291130352687,532.449329123208,1.01660590171846,3,1.5,177.483109707736,1.083,30.27,2.796,1.033
"15001300120502_1",1147,15001300294687,NA,5,1,1,0.3631,0.2424,6236,0.221835229829431,0.887340919317723,6324.73409193177,1380.45483398438,17.3402481079102,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1202.44775390625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,23.2741,7.5832,15.42865,408.389,38.3648521386775,0.0939419331536293,691.14483622794,674.862807371093,1.02412642788876,3,1.5,224.954269123698,0.691,16.53,2.392,1.024
"15001300120541_1",1148,15001300294796,NA,6,1,1,0.34069999,0.26369999,7832,0.225850583404807,0.903402333619227,7922.34023336192,1380.81762695312,17.2747344970703,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1014.69598388672,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.4129,10.8009,9.6069,361.554,48.8093359572194,0.134998744190963,839.489375382575,752.95073972591,1.11493266569891,4,2,188.237684931477,0.839,29.13,3.47,1.115
"15001300120542_1",1149,15001300294797,NA,6,1,1,0.48520002,0.38910002,7999,0.245361647454118,0.981446589816472,8097.14465898165,1380.55688476562,17.2323570251465,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1020.29064941406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,22.7575,20.3686,21.56305,546.395,39.7281244965232,0.0727095315596284,824.413250797078,724.475003832854,1.13794574890162,1,0.5,724.475003832854,0.824,36.43,4.419,1.138
"15001300120585_1",1150,15001300294807,NA,7,1,1,0.34860001,0.25160001,7070,0.223602317593827,0.89440927037531,7159.44092703753,1381.18225097656,17.3430709838867,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1130.27868652344,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,10.5333,9.7891,10.1612,460.798,47.936323391905,0.104028931097585,823.847629022125,728.264838460329,1.13124729564573,2,1,364.132419230164,0.824,15.73,1.909,1.131
"15001300120586_1",1151,15001300294808,NA,7,1,1,0.50710001,0.36440001,8279,0.241958001227836,0.967832004911344,8375.78320049113,1378.32153320312,17.3360157012939,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1385.39343261719,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.298,6.6816,9.9898,492.039,68.9001133990458,0.140029780970707,969.849220127976,913.540976802455,1.06163734824749,3,1.5,304.513658934152,0.97,20.3,2.093,1.062
"15001300120627_1",534,15001300294911,NA,7,1,1,0.39320001,0.24130001,8794,0.221620434314728,0.886481737258914,8882.64817372589,1386.40576171875,17.2595443725586,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1168.79321289062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,20.7581,18.7811,19.7696,475.033,29.6751659869012,0.0624696936568643,518.830945040456,488.401055114988,1.06230512732677,2,1,244.200527557494,1.038,24.83,2.393,1.225
"15001300120627_1",535,15001300294911,NA,7,1,1,0.39320001,0.36500001,7820,0.242042801910931,0.968171207643724,7916.81712076437,1385.80651855469,17.2830047607422,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1168.79321289062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.371,0.5188,5.9449,239.44,60.6398748930536,0.253257078571056,518.830945040353,446.470095699237,1.16207322738556,2,1,223.235047849618,1.038,24.83,2.393,1.225
"15001300120628_1",1152,15001300294912,NA,7,1,1,0.41220001,0.41220001,7826,0.248394229500027,0.993576918000109,7925.35769180001,1385.2255859375,17.3081665039062,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1169.75720214844,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,14.8779,5.256,10.06695,379.601,47.494697247474,0.125117418677701,847.369144872811,791.049388861878,1.07119625753325,1,0.5,791.049388861878,0.847,25.6,3.021,1.071
"15001300120670_1",536,15001300294914,NA,7,1,1,0.5393,0.2222,8278,0.217761902123948,0.87104760849579,8365.10476084958,1388.14782714844,17.3206558227539,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1190.42944335938,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,15.6707,10.2155,12.9431,439.815,39.0445298048841,0.0887748935458866,678.219700836715,625.034841939362,1.08509103065732,1,0.5,625.034841939362,1.356,17.82,1.314,1.247
"15001300120670_1",537,15001300294914,NA,7,1,1,0.5393,0.3955,7550,0.246215730141135,0.984862920564539,7648.48629205645,1388.14782714844,17.3206558227539,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",957.158630371094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.2392,0.8712,3.0552,481.522,123.884754395577,0.257277454395805,678.21970083688,618.324047993484,1.09686773955786,1,0.5,618.324047993484,1.356,17.82,1.314,1.247
"15001300120672_1",538,15001300294920,NA,7,1,1,0.52960002,0.10510002,9252,0.185665602825839,0.742662411303358,9326.26624113034,1385.75854492188,17.3101329803467,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1312.24267578125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,3.5673,14.7211,9.1442,800.007,19.6551274812241,0.0245686943754543,504.518811119839,455.772820966542,1.10695238485244,1,0.5,455.772820966542,1.009,26.31,2.607,1.087
"15001300120672_1",539,15001300294920,NA,7,1,1,0.52960002,0.49790002,8230,0.2585915856556,1.0343663426224,8333.43663426224,1383.28881835938,17.3311557769775,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1312.24267578125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.6026,10.6284,9.1155,220.524,55.2888069408075,0.250715599847669,504.518811119957,492.581541751515,1.02423409802567,1,0.5,492.581541751515,1.009,26.31,2.607,1.087
"15001300120709_1",540,15001300295001,NA,7,1,1,0.63629998,0.33009998,10553,0.236916630900451,0.947666523601804,10647.7666523602,1385.44750976562,17.1902713775635,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1151.14733886719,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.8682,10.9943,9.43125,651.469,19.7358282670846,0.0302943474932569,643.449797834091,566.706307897036,1.13542021478787,1,0.5,566.706307897036,1.287,34.64,2.692,1.113
"15001300120709_1",541,15001300295001,NA,7,1,1,0.63629998,0.58269998,9103,0.26740075423329,1.06960301693316,9209.96030169332,1383.48669433594,17.2160930633545,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1115.03674316406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.3745,15.2236,14.79905,303.706,39.2499338033743,0.129236609758695,643.44979783404,601.741486547343,1.06931267366325,2,1,300.870743273672,1.287,34.64,2.692,1.113
"15001300120710_1",542,15001300295003,NA,7,1,1,2.15430001,0.54190001,9592,0.263298110573186,1.05319244229275,9697.31924422927,1386.31958007812,17.2195987701416,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1175.15710449219,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.7625,6.3854,7.57395,1429.693,59.5112507389289,0.0416251955762033,697.677620866464,660.131059934492,1.05687743421086,1,0.5,660.131059934492,2.093,27.93,1.334,1.064
"15001300120710_1",543,15001300295003,NA,7,1,1,2.15430001,1.42420001,8702,0.323468894246228,1.29387557698491,8831.38755769849,1385.13464355469,17.2176132202148,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1123.04479980469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.8275,11.2917,11.0596,1112.584,69.7147404158395,0.0626602040078228,697.677620866631,679.170665561637,1.02724934430095,1,0.5,679.170665561637,2.093,27.93,1.334,1.064
"15001300120710_1",544,15001300295003,NA,7,1,1,2.15430001,2.07140001,8264,0.350336936316834,1.40134774526734,8404.13477452673,1385.99487304688,17.2478122711182,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1119.24816894531,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.8901,9.0473,11.9687,467.443,119.342638712757,0.255309500223036,697.677620866521,661.949663909383,1.05397382747524,1,0.5,661.949663909383,2.093,27.93,1.334,1.064
"15001300120833_1",545,15001300295004,NA,7,1,1,1.42749997,0.36849997,10857,0.242535292187332,0.970141168749327,10954.0141168749,1389.30261230469,17.2459754943848,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1178.98193359375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.4787,12.72,10.09935,751.277,29.7015906292855,0.0395348062422854,692.348496306957,575.034929330042,1.20401120174316,1,0.5,575.034929330042,2.077,38.27,1.843,1.15
"15001300120833_1",546,15001300295004,NA,7,1,1,1.42749997,0.94719997,9317,0.296554356405771,1.18621742562308,9435.62174256231,1387.21252441406,17.2212619781494,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1110.57653808594,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.3191,14.0802,12.69965,764.002,59.5100921365409,0.0778925868473393,692.348496307068,677.072815445809,1.02256135605031,2,1,338.536407722905,2.077,38.27,1.843,1.15
"15001300120833_1",547,15001300295004,NA,7,1,1,1.42749997,1.31829997,8433,0.318188874183231,1.27275549673292,8560.27554967329,1385.99487304688,17.2478122711182,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1110.57653808594,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.6787,13.7152,13.69695,416.131,77.4329609158851,0.18607832849724,692.348496306911,660.237056921519,1.04863622701688,1,0.5,660.237056921519,2.077,38.27,1.843,1.15
"15001300126738_1",1153,15001300295005,NA,7,1,1,0.32050001,0.31710001,7948,0.234897813554401,0.939591254217604,8041.95912542176,1385.80651855469,17.2830047607422,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1092.96264648438,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.8166,2.967,6.3918,120.913,61.3205366844789,0.507145937033065,152.817837180901,147.47223497176,1.03624819417814,2,1,73.7361174858801,0.153,7.88,5.156,1.036
"15001300126739_1",1154,15001300295007,NA,7,1,1,0.47440001,0.39860001,9124,0.246625524257877,0.986502097031508,9222.65020970315,1388.7236328125,17.2792358398438,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1455.87512207031,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,16.6573,26.8451,21.7512,420.08,19.5005392077218,0.046421013158736,877.75607516446,843.325495617864,1.04082715360262,2,1,421.662747808932,0.878,32.28,3.678,1.041
"15001300126740_1",1155,15001300295009,NA,8,1,1,0.37190001,0.02870001,9020,0.14082584212091,0.563303368483638,9076.33033684836,1388.7236328125,17.2792358398438,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1394.54516601562,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,26.9095,17.4574,22.18345,382.722,29.3260870898965,0.0766250361617479,741.785523563283,715.921277564851,1.03612722070003,1,0.5,715.921277564851,0.742,29.51,3.978,1.036
"15001300126764_1",1156,15001300295010,NA,6,1,1,0.3967,0.1802,7878,0.208258222617859,0.833032890471438,7961.30328904714,1390.52661132812,17.3039264678955,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1243.72985839844,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,16.2518,0.9094,8.5806,500.843,201.284150756467,0.401890713769518,860.34572475101,743.195109141899,1.15763103681397,3,1.5,247.7317030473,0.86,20.35,2.365,1.158
"15001300126765_1",548,15001300295100,NA,7,1,1,0.50050002,0.50050002,12236,0.258878614765513,1.03551445906205,12339.5514459062,1391.28991699219,17.2691555023193,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1272.15417480469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.9179,7.6242,10.77105,692.676,39.534965530475,0.0570756970509661,516.267433298357,417.352824364865,1.2370047670913,1,0.5,417.352824364865,1.033,39.12,3.789,1.208
"15001300126765_1",549,15001300295100,NA,7,1,1,0.50050002,0.50050002,10083,0.258878614765513,1.03551445906205,10186.5514459062,1391.9443359375,17.2710838317871,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1272.15417480469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,16.8465,14.5903,15.7184,351.22,29.2602582252091,0.0833103417379679,516.267433298418,497.43796428894,1.03785289897685,4,2,124.359491072235,1.033,39.12,3.789,1.208
"15001300126767_1",550,15001300295105,NA,7,1,1,0.6949,0.6949,10273,0.277620823608548,1.11048329443419,10384.0483294434,1394.90063476562,17.298755645752,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1166.90161132812,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.2321,10.7778,8.50495,697.814,59.0049076050042,0.0845567839066058,591.072444026412,571.729368581468,1.03383257273093,2,1,285.864684290734,1.182,20,1.692,1.035
"15001300126767_1",551,15001300295105,NA,7,1,1,0.6949,0.6949,9276,0.277620823608548,1.11048329443419,9387.04832944342,1397.22314453125,17.3100929260254,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1135.30065917969,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,8.1689,11.289,9.72895,489.992,49.0941723342945,0.100193824254874,591.072444026299,570.690157648566,1.0357151531432,1,0.5,570.690157648566,1.182,20,1.692,1.035
"15001300126769_1",1157,15001300295171,NA,6,1,1,0.34080004,0.26780004,9666,0.226593983687792,0.906375934751169,9756.63759347512,1395.08337402344,17.2877178192139,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1266.84875488281,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.9948,8.9391,11.46695,411.292,39.1530008356991,0.095195143196802,840.495946584958,798.154660072755,1.05304897487956,2,1,399.077330036377,0.84,29.27,3.482,1.053
"15001300126770_1",552,15001300295178,NA,6,1,1,0.7538,0.2845,10274,0.229532416967798,0.918129667871194,10365.8129667871,1406.625,17.2457008361816,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1104.5146484375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.0887,6.5212,8.80495,463.477,69.08880729155,0.149066312441718,727.837681589906,713.649510920751,1.01988114677028,1,0.5,713.649510920751,1.456,18.36,1.261,1.062
"15001300126770_1",553,15001300295178,NA,6,1,1,0.7538,0.5523,9215,0.264366373658102,1.05746549463241,9320.74654946324,1403.94787597656,17.2458190917969,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1069.01062011719,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.3955,5.1677,2.7816,563.34,135.133335696195,0.239878822196532,727.837681589905,657.858630954575,1.10637399487149,2,1,328.929315477288,1.456,18.36,1.261,1.062
"15001300126772_1",554,15001300295179,NA,6,1,1,0.91480001,0.31880001,11376,0.235165473476961,0.940661893907846,11470.0661893908,1404.91784667969,17.2490520477295,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1143.810546875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,4.3121,5.3035,4.8078,950.116,59.1149097111385,0.0622186235271678,703.242045103997,645.809572708426,1.08893097102093,1,0.5,645.809572708426,1.406,26.76,1.903,1.104
"15001300126772_1",555,15001300295179,NA,6,1,1,0.91480001,0.85920001,10109,0.290458714928784,1.16183485971513,10225.1834859715,1404.91784667969,17.2490520477295,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1078.92517089844,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,17.3135,15.3369,16.3252,238.244,19.0885519865254,0.0801218582063994,703.242045103972,628.117380637692,1.11960290668921,1,0.5,628.117380637692,1.406,26.76,1.903,1.104
"15001300126800_1",1158,15001300295243,NA,7,1,1,0.65919998,0.18369998,10505,0.209113239717167,0.83645295886867,10588.6452958869,1406.41711425781,17.2661533355713,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1161.10400390625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.3689,9.2163,8.7926,889.418,29.5903157026988,0.0332693016137505,771.36888832495,633.921268359042,1.21682127864506,1,0.5,633.921268359042,0.771,22.02,2.855,1.217
"15001300126802_1",1159,15001300295315,NA,5,1,1,0.45579999,0.31879999,11094,0.235165470334636,0.940661881338542,11188.0661881339,1417.34875488281,17.2574901580811,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1146.62524414062,657766,"US",3,"s110","Ultisols","fine",0.28,4.82,11.1235,8.4851,9.8043,525.449,38.8469914359532,0.0739310407593377,661.05368995671,631.713699883106,1.04644507484804,2,1,315.856849941553,0.661,14.7,2.224,1.046
"15001300126803_1",556,15001300312354,NA,6,1,1,0.7452,0.3926,9217,0.245830080738886,0.983320322955542,9315.33203229556,1375.03308105469,17.2583198547363,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1166.34033203125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,4.3266,10.1298,7.2282,807.021,39.8837437597653,0.0494209490952098,648.908678396,554.554188392227,1.17014476128532,1,0.5,554.554188392227,1.298,59.74,4.603,1.139
"15001300126803_1",557,15001300312354,NA,6,1,1,0.7452,0.556,6582,0.26474261181159,1.05897044724636,6687.89704472464,1374.47827148438,17.3370304107666,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1110.55639648438,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.2639,15.2037,14.2338,463.367,29.4830330909934,0.0636278222035522,648.908678396095,636.239007241344,1.01991338319492,4,2,159.059751810336,1.298,59.74,4.603,1.139
"15001300126804_1",558,15001300312465,NA,6,1,1,1.06869999,0.44309999,7883,0.252248279670243,1.00899311868097,7983.8993118681,1371.63269042969,17.3255672454834,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1116.79284667969,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.4636,8.0829,7.77325,648.326,39.2778664087806,0.0605835126291103,842.884691708305,815.454260355482,1.03363822189226,2,1,407.727130177741,1.686,29.16,1.73,1.026
"15001300126804_1",559,15001300312465,NA,6,1,1,1.06869999,0.97159999,6304,0.298165262304163,1.19266104921665,6423.26610492166,1371.90625,17.3420715332031,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1238.40246582031,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.9651,15.2301,12.5976,381.503,48.9259504095337,0.128245257336204,842.884691708382,835.201064838524,1.00919973308624,3,1.5,278.400354946175,1.686,29.16,1.73,1.026
"15001300126805_1",1160,15001300312549,NA,7,1,1,0.1471,0.0951,6415,0.181753771466616,0.727015085866465,6487.70150858665,1374.60424804688,17.3380718231201,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1225.55285644531,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,32.7875,24.4006,28.59405,232.807,19.3597823476216,0.0831580766369637,646.568553088481,597.593052964111,1.08195460084659,1,0.5,597.593052964111,0.647,55.49,8.582,1.082
"15001300126853_1",1161,15001300312904,NA,7,1,1,0.3385,0.2213,6195,0.217573739353787,0.870294957415148,6282.02949574151,1375.23852539062,17.3582172393799,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1073.49426269531,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,3.403,6.1902,4.7966,430.218,48.8631962436898,0.113577758819226,801.072838588715,724.998700624257,1.10493003352827,2,1,362.499350312128,0.801,16.31,2.036,1.105
"15001300126854_1",1162,15001300312906,NA,6,1,1,0.30379999,0.10029999,6009,0.183826266407373,0.735305065629491,6082.53050656295,1375.66418457031,17.3646621704102,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1081.28515625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.6048,4.4537,2.52925,642.933,82.9844246431013,0.129071652323183,689.477325164037,620.495546196806,1.11117207752745,3,1.5,206.831848732269,0.689,1.79,0.26,1.111
"15001300126855_1",1163,15001300312911,NA,8,1,1,0.1884,0.1564,8581,0.202068955520197,0.808275822080789,8661.82758220808,1368.77954101562,17.3356819152832,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1243.92712402344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,23.623,18.615,21.119,178.295,19.7914840264261,0.111004144964391,620.88392345562,602.647327398805,1.03026080964389,2,1,301.323663699402,0.621,13.36,2.152,1.03
"15001300126896_1",560,15001300313002,NA,8,1,1,1.45160001,0.36070001,10318,0.241432621572519,0.965730486290076,10414.573048629,1376.98962402344,17.214334487915,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1094.37927246094,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.3288,9.6493,8.98905,858.877,39.4970565444091,0.0459868602191107,755.315835688215,711.582929285977,1.06145862218213,1,0.5,711.582929285977,2.266,44.57,1.967,1.111
"15001300126896_1",561,15001300313002,NA,8,1,1,1.45160001,0.91340001,8798,0.294268017249067,1.17707206899627,8915.70720689963,1377.40344238281,17.227611541748,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1104.82287597656,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,18.1792,13.637,15.9081,705.144,29.8163630063786,0.0422840767366363,755.315835688192,716.106572427579,1.05475339114358,1,0.5,716.106572427579,2.266,44.57,1.967,1.111
"15001300126896_1",562,15001300313002,NA,8,1,1,1.45160001,1.38350001,8013,0.321477428566148,1.28590971426459,8141.59097142646,1378.31262207031,17.2507152557373,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1106.10034179688,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,24.2559,17.5418,20.89885,428.216,48.68982510798,0.113703890345013,755.315835688321,715.821709740214,1.0551731323746,4,2,178.955427435053,2.266,44.57,1.967,1.111
"15001300126897_1",1164,15001300313003,NA,9,1,1,0.45890001,0.36610001,8564,0.242197985321411,0.968791941285644,8660.87919412856,1378.55346679688,17.2497386932373,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1068.09704589844,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,15.0558,20.8703,17.96305,457.569,29.8350140016987,0.0652033114168546,919.964774484911,856.20286476756,1.07447056339231,1,0.5,856.20286476756,0.92,26.21,2.849,1.074
"15001300126898_1",563,15001300313006,NA,7,1,1,1.18199996,0.17149996,9902,0.206074799202138,0.82429919680855,9984.42991968086,1380.65637207031,17.2700004577637,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1149.09033203125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,22.6089,11.9444,17.27665,361.292,29.3084865752848,0.0811213272790008,841.420869252264,810.239651800605,1.03848394408045,2,1,405.119825900302,2.524,47.91,1.898,1.062
